writing_id,sentence_id,text,expected,annotation
246,14,ใหญ่ถ้าแค่เป็นหวัดเล็กๆ ห้ามรับเงิน สินบน ถ้ารับ,ใหญ่ถ้าเป็นแค่หวัดเล็ก ๆ ห้ามรับเงินสินบน ถ้ารับ,ใหญ่ถ้าแค่เป็นหวัดเล็ก{=> :::Punctuation}ๆ ห้ามรับเงิน{ =>:::Punctuation}สินบน ถ้ารับ
246,15,ต้องถูกลงโทษอย่างรุนแรง,ต้องถูกลงโทษอย่างรุนแรง,ต้องถูกลงโทษอย่างรุนแรง
247,0,วันตรุษจีนจัดขึ้นตั้งแต่วันที่ 1 ถึงวันที่ 15 เดือนเดอืนแรกของทุกปี (ตามปฏิทินจีน) ปีหน้าจะจัดขึ้นวันที่ 25 มกราคม วันตรุษจีน จัดขึ้นทุกประเทศที่มีคนจีนอยู่,วันตรุษจีนจัดขึ้นตั้งแต่วันที่ 1 ถึงวันที่ 15 ของเดือนแรกของทุกปีตามปฏิทินจีน ปีหน้าจะจัดขึ้นในวันที่ 25 มกราคม วันตรุษจีนจัดขึ้นในทุกประเทศที่มีคนจีนอยู่,วันตรุษจีนจัดขึ้นตั้งแต่วันที่ 1 ถึงวันที่ 15 {เดือน=>ของ:::Grammar}{เดอืน=>เดือน:::Spelling}แรกของทุกปี{ (=>:::Punctuation}ตามปฏิทินจีน{)=>:::Punctuation} ปีหน้าจะจัดขึ้น{=>ใน:::Fluency}วันที่ 25 มกราคม วันตรุษจีน{ =>:::Punctuation}จัดขึ้น{=>ใน:::Grammar}ทุกประเทศที่มีคนจีนอยู่
247,1,เพราะวันตรุษจีนเป็นเทศกาล,เพราะวันตรุษจีนเป็นเทศกาล,เพราะวันตรุษจีนเป็นเทศกาล
247,2,จีนที่สำคัญที่สุด วันตรุษจีนคือสัญลักษณ์ จบปีเก่า,จีนที่สำคัญที่สุด วันตรุษจีนคือสัญลักษณ์ของการจบปีเก่า,จีนที่สำคัญที่สุด วันตรุษจีนคือสัญลักษณ์{=>ของการ:::Grammar}{ =>:::Punctuation}จบปีเก่า
247,3,เริ่มปีใหม่,เริ่มปีใหม่,เริ่มปีใหม่
247,4,ในวันตรุษจีนคนจีนจะทำความสะอาดทั้งบ้าน,ในวันตรุษจีน คนจีนจะทำความสะอาดทั้งบ้าน,ในวันตรุษจีน{=> :::Punctuation}คนจีนจะทำความสะอาดทั้งบ้าน
247,5,เพราะคนจีนเชื่อว่าโชคร้ายจะได้หายออกบ้าน,เพราะคนจีนเชื่อว่า โชคร้ายจะได้หายออกไปจากบ้าน,เพราะคนจีนเชื่อว่า{=> :::Punctuation}โชคร้ายจะได้หายออก{=>ไปจาก:::Grammar}บ้าน
247,6,คนที่อายุมาก,คนที่อายุมาก,คนที่อายุมาก
247,7,จะให้อั่งเปาเด็ก,จะให้อั่งเปาเด็ก,จะให้อั่งเปาเด็ก
247,8,เด็กก็เลยจะได้โชคดีทั้งปี,เด็กจะได้โชคดีทั้งปี,เด็ก{ก็เลย=>:::Fluency}จะได้โชคดีทั้งปี
247,9,ในหนึ่งวันก่อน,ในหนึ่งวันก่อน,ในหนึ่งวันก่อน
247,10,วันตรษจีน คนจีนจะไม่นอนจนถึงเที่ยงคืน,วันตรุษจีน คนจีนจะไม่นอนจนถึงเที่ยงคืน,วัน{ตรษจีน=>ตรุษจีน:::Spelling} คนจีนจะไม่นอนจนถึงเที่ยงคืน
247,11,โดยเฉาคนอายุน้อย คนจีนเชื่อว่าถ้าลูกทำอย่างนี้,โดยเฉพาะคนอายุน้อย คนจีนเชื่อว่า ถ้าลูกทำอย่างนี้,โดย{เฉา=>เฉพาะ:::Spelling}คนอายุน้อย คนจีนเชื่อว่า{=> :::Punctuation}ถ้าลูกทำอย่างนี้
247,12,พ่อแม่ของลูกจะมีชีวิตยาว ๆ บางแห่งจะมีดอกไม้ไฟด้วยในวันตรุษจีน หลาย ๆ คนจะดูดอกไม้ไฟ,พ่อแม่ของลูกจะมีชีวิตยืนยาว บางแห่งจะมีดอกไม้ไฟด้วยในวันตรุษจีน หลาย ๆ คนจะดูดอกไม้ไฟ,พ่อแม่ของลูกจะมีชีวิต{ยาว ๆ=>ยืนยาว:::Fluency}{ =>:::Punctuation}บางแห่งจะมีดอกไม้ไฟด้วยในวันตรุษจีน หลาย ๆ คนจะดูดอกไม้ไฟ
247,13,ด้วยกัน,ด้วยกัน,ด้วยกัน
248,0,วัฒนธรรมยาหม่อง,วัฒนธรรมยาหม่อง,วัฒนธรรมยาหม่อง
248,1,"ชาวเอเชียตะวันออกนิยมนำสมุนไพรต่างๆมาทำเป็นยาแก้ปวดหรือยาทาที่เมืองไทยมียาหม่องและยาดมซึ่งนักท่องเที่ยวนิยมซื้อเป็นของฝากให้เพื่อนๆ ที่ใต้หวันมีผลิตภัณฑ์คล้ายกันเรียกว่า ""น้ำมันเขียว"" หรือ 'น้ำมันขาว"" บริษัท"" Hsin Wan Jen Chemical &​ Pharmaceutical Co., Ltd.","ชาวเอเชียตะวันออกนิยมนำสมุนไพรต่าง ๆ มาทำเป็นยาแก้ปวดหรือยาทา ที่เมืองไทยมียาหม่องและยาดม ซึ่งนักท่องเที่ยวนิยมซื้อเป็นของฝากให้เพื่อน ๆ ที่ไต้หวันก็มีผลิตภัณฑ์คล้าย ๆ กันเรียกว่า ""น้ำมันเขียว"" หรือ ""น้ำมันขาว"" บริษัท Hsin Wan Jen Chemical &​ Pharmaceutical Co., Ltd.","ชาวเอเชียตะวันออกนิยมนำสมุนไพรต่าง{=> :::Punctuation}ๆ{=> :::Punctuation}มาทำเป็นยาแก้ปวดหรือยาทา{=> :::Punctuation}ที่เมืองไทยมียาหม่องและยาดม{=> :::Punctuation}ซึ่งนักท่องเที่ยวนิยมซื้อเป็นของฝากให้เพื่อน{=> :::Punctuation}ๆ ที่ใต้หวัน{=>ก็:::Fluency}มีผลิตภัณฑ์{คล้าย=>คล้าย ๆ:::Fluency}{=> :::Punctuation}กันเรียกว่า ""น้ำมันเขียว"" หรือ {'=""> :::Punctuation}น้ำมันขาว"" บริษัท{""=>:::Punctuation} Hsin Wan Jen Chemical &​ Pharmaceutical Co., Ltd."
248,2,"ออกผลิตภัณฑ์ น้ำมันเขียว"" ตอนปี1964 ซึ่งชาวไต้หวันใช้มานานแล้วตั้งแต่สมัยปู่ย่าตายาย","ออกผลิตภัณฑ์ ""น้ำมันเขียว"" ตั้งแต่ตอนปี 1964 ซึ่งชาวไต้หวันใช้กันมานานแล้วตั้งแต่สมัยปู่ย่าตายาย","{ =>:::Punctuation}ออกผลิตภัณฑ์ {=>"":::Punctuation}น้ำมันเขียว"" ตอนปี{=> :::Punctuation}1964 ซึ่งชาวไต้หวันใช้{=>กัน:::Fluency}มานานแล้วตั้งแต่สมัยปู่ย่าตายาย"
248,3,ถ้าถามคนไต้หวัน เกือบทุกคนร้องเพลงของโฆษณาน้ำมันเขียวได้ วิธีใช้ น้ำมันเขียวจะเหมือนยาหม่อง,ถ้าถามคนไต้หวัน เกือบทุกคนสามารถร้องเพลงของโฆษณาน้ำมันเขียวได้ วิธีใช้น้ำมันเขียวจะเหมือนยาหม่อง,ถ้าถามคนไต้หวัน เกือบทุกคน{=>สามารถ:::Fluency}ร้องเพลงของโฆษณาน้ำมันเขียวได้ วิธีใช้{ =>:::Punctuation}น้ำมันเขียวจะเหมือนยาหม่อง
248,4,เวลายุงกัดจะทาที่จุดคัน,เวลายุงกัดจะทาที่จุดคัน,เวลายุงกัดจะทาที่จุดคัน
248,5,เวลาเมารถจะทาทั้งสองข้างของหัว,เวลาเมารถจะทาทั้งสองข้างของหัว,เวลาเมารถจะทาทั้งสองข้างของหัว
248,6,เวลาอยากอาเจียนจะทาริมสะดือ หรือเวลาง่วงนอนจะที่ริมรูจมูก,เวลาอยากอาเจียนจะทาริมสะดือ หรือเวลาง่วงนอนจะทาที่ริมรูจมูก,เวลาอยากอาเจียนจะทาริมสะดือ หรือเวลาง่วงนอนจะ{=>ทา:::Grammar}ที่ริมรูจมูก
248,7,ถ้าไปเที่ยวหรือเดินทางไกลทุกคนมักจะวางขวดหนึ่งอยู่ในกระเป๋า แต่รู้สึกว่าบริษัทน้ำมันเขียวควรออกอีกรุปแบบหนึ่งที่ใช้เหมือนหลอดยาดม,ถ้าไปเที่ยวหรือเดินทางไกล ทุกคนมักจะพกขวดหนึ่งไว้ในกระเป๋า แต่รู้สึกว่า บริษัทน้ำมันเขียวควรออกผลิตภัณฑ์อีกรูปแบบหนึ่งที่ใช้เหมือนหลอดยาดม,ถ้าไปเที่ยวหรือเดินทางไกล{=> :::Punctuation}ทุกคนมักจะ{วาง=>พก:::Fluency}ขวดหนึ่ง{อยู่ใน=>ไว้ใน:::Fluency}กระเป๋า แต่รู้สึกว่า{=> :::Punctuation}บริษัทน้ำมันเขียวควรออก{=>ผลิตภัณฑ์:::Fluency}อีก{รุปแบบ=>รูปแบบ:::Spelling}หนึ่งที่ใช้เหมือนหลอดยาดม
248,8,เวลาเวียนหัวหรือเวลาง่วงนอนมันใช้ได้สะดวกดี,เวลาเวียนหัวหรือเวลาง่วงนอนมันจะใช้ได้สะดวกดี,เวลาเวียนหัวหรือเวลาง่วงนอนมัน{=>จะ:::Fluency}ใช้ได้สะดวกดี
248,9,"ส่วยน้ำมันขาวก็เป็นอีกผลิตภัณฑ์หนึ่งของบริษัท ""Write Flower International Company "" มีวิธีใช้และผลประโยชน์ที่ล้ายกัน","ส่วนน้ำมันขาวก็เป็นอีกผลิตภัณฑ์หนึ่งของบริษัท ""Write Flower International Company"" มีวิธีใช้และผลลัพธ์ที่คล้ายกัน","{ส่วย=>ส่วน:::Spelling}น้ำมันขาวก็เป็นอีกผลิตภัณฑ์หนึ่งของบริษัท ""Write Flower International Company{ =>:::Punctuation}"" มีวิธีใช้และ{ผลประโยชน์=>ผลลัพธ์:::Fluency}ที่{ล้าย=>คล้าย:::Spelling}กัน"
248,10,แล้วผลิตสินค้านี้ตั้งแต่ปี1960,เริ่มผลิตสินค้านี้ตั้งแต่ปี 1960,{แล้ว=>เริ่ม:::Fluency}ผลิตสินค้านี้ตั้งแต่ปี{=> :::Punctuation}1960
249,0,"โกฐจุฬาลัมพา เป็นผักมาจากประเทศญี่ปุ่นภาษาอังกฤษเรียกว่า ""worm wood"" ภาษาญี่ปุ่นเรียกว่า ""โยโมะกิ"" โกฐจุฬาลัมพาขึ้นตามธรรมชาติบริเวณป่าเขาต่างจังหวัดของประเทศญี่ปุ่น","โกฐจุฬาลัมพา เป็นผักที่มาจากประเทศญี่ปุ่น ภาษาอังกฤษเรียกว่า ""worm wood"" ภาษาญี่ปุ่นเรียกว่า ""โยโมะกิ"" โกฐจุฬาลัมพาขึ้นตามธรรมชาติบริเวณป่าเขาในต่างจังหวัดของประเทศญี่ปุ่น","โกฐจุฬาลัมพา เป็นผัก{=>ที่:::Fluency}มาจากประเทศญี่ปุ่น{=> :::Punctuation}ภาษาอังกฤษเรียกว่า ""worm wood"" ภาษาญี่ปุ่นเรียกว่า ""โยโมะกิ"" โกฐจุฬาลัมพาขึ้นตามธรรมชาติบริเวณป่าเขา{=>ใน:::Fluency}ต่างจังหวัดของประเทศญี่ปุ่น"
249,1,รูปร่างลักษณะคือใบใหญ่สีเขียวและมีขนสีขาวหลังใบหรือดูร้อนถึงฤดูใบไม้ร่วงโกฐจุฬาลัมพาจะเจริญงอกงามดีแต่ดอกเล็กไป,รูปร่างลักษณะคือ ใบใหญ่สีเขียวและมีขนสีขาวหลังใบ ฤดูร้อนถึงฤดูใบไม้ร่วงโกฐจุฬาลัมพาจะเจริญงอกงามดีแต่มีดอกเล็ก,รูปร่างลักษณะคือ{=> :::Punctuation}ใบใหญ่สีเขียวและมีขนสีขาวหลังใบ{=> :::Punctuation}{หรือดู=>ฤดู:::Spelling}ร้อนถึงฤดูใบไม้ร่วงโกฐจุฬาลัมพาจะเจริญงอกงามดีแต่{=>มี:::Grammar}ดอกเล็ก{ไป=>:::Fluency}
249,2,เกือบทุกส่วนของโกฐจุฬาลัมพาสามารถใช้เป็นยาได้ดังนี้,เกือบทุกส่วนของโกฐจุฬาลัมพาสามารถใช้เป็นยาได้ดังนี้,เกือบทุกส่วนของโกฐจุฬาลัมพาสามารถใช้เป็นยาได้ดังนี้
249,3,ใบ,ใบ,ใบ
249,4,ใช้ใบที่แห้งพ่อบริเวณบาดแผล,ใช้ใบที่แห้งพอกบริเวณบาดแผล,ใช้ใบที่แห้ง{พ่อ=>พอก:::Spelling}บริเวณบาดแผล
249,5,ช่วยห้ามเลือดได้ หน่อ ใช้หน่อที่แห้งนำมาบดเป็นผงแล้วกินช่วยแก้ปวดท้องแก้ท้องเสียแก้โรคโลหิตจางแล้วใส่ผงนี้ในอ่างอาบน้ำออนเซ็น,ช่วยห้ามเลือดได้ หน่อ ใช้หน่อที่แห้งนำมาบดเป็นผงแล้วกินช่วยแก้ปวดท้อง แก้ท้องเสีย แก้โรคโลหิตจาง แล้วหากใส่ผงนี้ในอ่างอาบน้ำออนเซ็น,ช่วยห้ามเลือดได้ หน่อ ใช้หน่อที่แห้งนำมาบดเป็นผงแล้วกินช่วยแก้ปวดท้อง{=> :::Punctuation}แก้ท้องเสีย{=> :::Punctuation}แก้โรคโลหิตจาง{=> :::Punctuation}แล้ว{=>หาก:::Grammar}ใส่ผงนี้ในอ่างอาบน้ำออนเซ็น
249,6,ช่วยแก้ปวดหลัง,จะช่วยแก้ปวดหลัง,{=>จะ:::Grammar}ช่วยแก้ปวดหลัง
249,7,นอกจากจะมีสรรพคุณเป็นยาแล้ว,นอกจากจะมีสรรพคุณเป็นยาแล้ว,นอกจากจะมีสรรพคุณเป็นยาแล้ว
250,0,เมื่อเร็ว ๆนี้ ประเทศญี่ปุ่นมีปัญหาเกี่ยวกับคนร้าย,เมื่อเร็ว ๆ นี้ ประเทศญี่ปุ่นมีปัญหาเกี่ยวกับคนร้าย,เมื่อเร็ว ๆ{=> :::Punctuation}นี้ ประเทศญี่ปุ่นมีปัญหาเกี่ยวกับคนร้าย
250,1,ขโมยสินค้าที่ซุปเปอร์มาร์เก็ต หรือห้างเพิ่มขึ้น ปีที่แล้ว,ขโมยสินค้าที่ซูเปอร์มาร์เก็ตหรือห้างเพิ่มขึ้น ปีที่แล้ว,ขโมยสินค้าที่{ซุปเปอร์มาร์เก็ต=>ซูเปอร์มาร์เก็ต:::Spelling}{ =>:::Punctuation}หรือห้างเพิ่มขึ้น ปีที่แล้ว
250,2,"ราคาการเสียหายทั้งหมดในประเทศญี่ปุ่น คือ ประมาณ ๑๓๐,๐๐๐,๐๐๐,๐๐๐ บาท กว่าติดอันดับ ๒ ในโรก สมัยก่อน","ราคาความเสียหายทั้งหมดในประเทศญี่ปุ่น คือ ประมาณ ๑๓๐,๐๐๐,๐๐๐,๐๐๐ บาท ติดอันดับ ๒ ของโลก สมัยก่อน","ราคา{การเสียหาย=>ความเสียหาย:::Grammar}ทั้งหมดในประเทศญี่ปุ่น คือ ประมาณ ๑๓๐,๐๐๐,๐๐๐,๐๐๐ บาท {กว่า=>:::Grammar}ติดอันดับ ๒ {ใน=>ของ:::Grammar}{โรก=>โลก:::Spelling} สมัยก่อน"
250,3,ปัญหานี้ถูกทำเอาส่วนใหญ่วัยรุ่น แต่ช่วงนี้ปัญหานี้ ถูกทำเอาวัยชราอายุประมาณ ๕๐-๗๐ ปี เพิ่มขึ้นในค.ศ. ๒๐๑๖ สัดส่วนวัยชราขอนขโมยสินค้า คือ ๗๘.๕%,ปัญหานี้ส่วนใหญ่กระทำโดยวัยรุ่น แต่ช่วงนี้ปัญหานี้กระทำโดยคนวัยชราอายุประมาณ ๕๐ - ๗๐ ปี ใน ค.ศ. ๒๐๑๖ สัดส่วนของคนวัยชราที่ชอบขโมยสินค้าเพิ่มขึ้นเป็น ๗๘.๕%,ปัญหานี้{ถูกทำเอาส่วนใหญ่=>ส่วนใหญ่กระทำโดย:::Grammar}วัยรุ่น แต่ช่วงนี้ปัญหานี้{ =>:::Punctuation}{ถูกทำเอา=>กระทำโดย:::Grammar}{วัยชรา=>คนวัยชรา:::Fluency}อายุประมาณ ๕๐{=> :::Punctuation}-{=> :::Punctuation}๗๐ ปี {เพิ่มขึ้น=>:::Grammar}ใน{=> :::Punctuation}ค.ศ. ๒๐๑๖ สัดส่วน{=>ของ:::Fluency}{วัยชรา=>คนวัยชรา:::Fluency}{=>ที่:::Grammar}{ขอน=>ชอบ:::Spelling}ขโมยสินค้า{=>เพิ่มขึ้น:::Grammar}{ =>:::Punctuation}{คือ=>เป็น:::Fluency} ๗๘.๕%
250,4,สาเหตุของปัญหานี้ คือ ระบายความเครียด เช่น ความสัมพันธ์กับครอบครัวไม่ดี,สาเหตุของปัญหานี้ คือ ความเครียด เช่น ความสัมพันธ์กับครอบครัวไม่ดี,สาเหตุของปัญหานี้ คือ {ระบาย=>:::Fluency}ความเครียด เช่น ความสัมพันธ์กับครอบครัวไม่ดี
250,5,ทำงานหนักเกินไป,ทำงานหนักเกินไป,ทำงานหนักเกินไป
250,6,ทำอะไร ๆ คนเดี่ยว ฯลฯ,ทำอะไร ๆ คนเดียว ฯลฯ,ทำอะไร ๆ {คนเดี่ยว=>คนเดียว:::Spelling} ฯลฯ
250,7,ถ้าคนร้ายถูกจับตำรวจหลังจาก เสรีเกือบคนร้ายขโมยอีกหนึ่งคร้ง,ถ้าคนร้ายถูกตำรวจจับ หลังจากได้รับการปล่อยตัวแล้วคนร้ายเกือบทั้งหมดจะขโมยอีกครั้งหนึ่ง,ถ้าคนร้ายถูก{จับตำรวจ=>ตำรวจจับ:::Grammar}{=> :::Punctuation}หลังจาก{ =>:::Punctuation}{เสรี=>ได้รับการปล่อยตัวแล้ว:::Fluency}{เกือบคนร้าย=>คนร้ายเกือบ:::Grammar}{=>ทั้งหมด:::Grammar}{=>จะ:::Grammar}ขโมยอีก{หนึ่งคร้ง=>ครั้งหนึ่ง:::Fluency}
250,8,เพราะระบายความ,เพื่อระบายความ,{เพราะ=>เพื่อ:::Fluency}ระบายความ
250,9,เครียดเป็นสิ่งเสพติด,เครียดจากสิ่งเสพติด,เครียด{เป็น=>จาก:::Grammar}สิ่งเสพติด
250,10,วิธีแก้ปัญหานี้ คือ การติดตั้งกล้องวงจรปิดที่ทุก ซุปเปอร์มาร์เก็ตหรือ ห้าง และจ้างการ์ดใส่เสื้อทั่วไป,วิธีแก้ปัญหานี้ คือ การติดตั้งกล้องวงจรปิดที่ซูเปอร์มาร์เก็ตหรือห้างทุกแห่งและจ้างการ์ดนอกเครื่องแบบ,วิธีแก้ปัญหานี้ คือ การติดตั้งกล้องวงจรปิดที่{ทุก=>:::Grammar}{ =>:::Punctuation}{ซุปเปอร์มาร์เก็ต=>ซูเปอร์มาร์เก็ต:::Spelling}หรือ{ =>:::Punctuation}ห้าง{=>ทุกแห่ง:::Grammar}{ =>:::Punctuation}และจ้าง{การ์ดใส่เสื้อทั่วไป=>การ์ดนอกเครื่องแบบ:::Fluency}
250,11,เกือบทุกพนักงานของร้านพยายามแก้ปัญหานี้แต่ ยังไม่ลดลงราคาการเสียหาย,พนักงานของร้านเกือบทุกแห่งพยายามแก้ปัญหานี้ แต่ยังไม่สามารถลดราคาความเสียหายลงได้,{เกือบทุกพนักงานของร้าน=>พนักงานของร้านเกือบทุก:::Grammar}{=>แห่ง:::Grammar}พยายามแก้ปัญหานี้{=> :::Punctuation}แต่{ =>:::Punctuation}ยังไม่{=>สามารถ:::Grammar}{ลดลง=>ลด:::Grammar}ราคา{การเสียหาย=>ความเสียหาย:::Grammar}{=>ลงได้:::Fluency}
251,0,"เทศกาลหิมะซัปโปโระ เป็นเทศการหิมะที่มีชื่อเสียงของ ซัปโปโระซึ่งจัดขึ้นประมาณต้นเดือนกุมภาพันธ์ของทุก ๆ ปี บนพื้นที่จัดงาน ๓ ส่วน คือ สวนสาธารณะ ""โอโดริ"" ย่านการ ค้า ""ซูซูกิโนะ"" และ ""ซัปโปโระคอมูนิตีโดม"" ในงานมีการ นำเสนอประติมากรรมที่สร้างจากหิมะและน้ำแข็งเป็นจำนวน นับร้อยชิ้น","เทศกาลหิมะซัปโปโระ เป็นเทศกาลหิมะที่มีชื่อเสียงของซัปโปโระ ซึ่งจัดขึ้นประมาณต้นเดือนกุมภาพันธ์ของทุก ๆ ปีบนพื้นที่จัดงาน ๓ ส่วน คือ สวนสาธารณะ ""โอโดริ"" ย่านการค้า ""ซูซูกิโนะ"" และ ""ซัปโปโระคอมมูนิตี้โดม"" ในงานมีการนำเสนองานประติมากรรมที่สร้างจากหิมะและน้ำแข็งเป็นจำนวนนับร้อยชิ้น","เทศกาลหิมะซัปโปโระ เป็น{เทศการ=>เทศกาล:::Spelling}หิมะที่มีชื่อเสียงของ{ =>:::Punctuation}ซัปโปโระ{=> :::Punctuation}ซึ่งจัดขึ้นประมาณต้นเดือนกุมภาพันธ์ของทุก ๆ ปี{ =>:::Punctuation}บนพื้นที่จัดงาน ๓ ส่วน คือ สวนสาธารณะ ""โอโดริ"" ย่านการ{ =>:::Punctuation}ค้า ""ซูซูกิโนะ"" และ ""ซัปโปโระ{คอมูนิตีโดม=>คอมมูนิตี้โดม:::Spelling}"" ในงานมีการ{ =>:::Punctuation}นำเสนอ{=>านง:::Fluency}ประติมากรรมที่สร้างจากหิมะและน้ำแข็งเป็นจำนวน{ =>:::Punctuation}นับร้อยชิ้น"
251,1,เทศกาลหิมะซัปโปโระเป็นเทศกาลหิมะที่ใหญ่ที่สุด ในญี่ปุ่นและมีผู้เข้าชมงานจากทั่วโรกกว่า ๒ ล้านคนทุกปี,เทศกาลหิมะซัปโปโระเป็นเทศกาลหิมะที่ใหญ่ที่สุดในญี่ปุ่นและมีผู้เข้าชมงานจากทั่วโลกกว่า ๒ ล้านคนทุกปี,เทศกาลหิมะซัปโปโระเป็นเทศกาลหิมะที่ใหญ่ที่สุด{ =>:::Punctuation}ในญี่ปุ่นและมีผู้เข้าชมงานจากทั่ว{โรก=>โลก:::Spelling}กว่า ๒ ล้านคนทุกปี
251,2,เทศกาลหิมะของซัปโปโระ เริ่มขึ้นเมื่อราว ค.ศ. ๑๙๕๐ โดย ความร่วมมือของสมาคมส่งเสริมการท่องเที่ยวซัปโปโระและ เขตซัปโปโระ ในเทศกาลหิมะครั้งแรกนี้,เทศกาลหิมะของซัปโปโระเริ่มขึ้นเมื่อราว ค.ศ. ๑๙๕๐ โดยความร่วมมือของสมาคมส่งเสริมการท่องเที่ยวซัปโปโระและ เขตซัปโปโระ ในเทศกาลหิมะครั้งแรกนี้,เทศกาลหิมะของซัปโปโระ{ =>:::Punctuation}เริ่มขึ้นเมื่อราว ค.ศ. ๑๙๕๐ โดย{ =>:::Punctuation}ความร่วมมือของสมาคมส่งเสริมการท่องเที่ยวซัปโปโระและ{ =>:::Punctuation}เขตซัปโปโระ ในเทศกาลหิมะครั้งแรกนี้
251,3,เพราะไม่มีใครเคย สร้างรูปปั้นหิมะมาก่อน,เพราะไม่มีใครเคยสร้างรูปปั้นหิมะมาก่อน,เพราะไม่มีใครเคย{ =>:::Punctuation}สร้างรูปปั้นหิมะมาก่อน
251,4,คณะกรรมการจัดงานจึงต้องขอร้อง ให้นักเรียนชั้นมธยมปลายในเมืองซัปโปโระร่วมกันก่อรูป ปั้นหิมะขึ้นจนได้รูปปั้นจำนวน ๖ ชิ้นในบริเวณลานใน สวนสาธารณะโอโดริซึ่งเดิมใช้เป็นที่ทิ้งหิมะ,คณะกรรมการจัดงานจึงต้องขอร้องให้นักเรียนชั้นมัธยมปลายในเมืองซัปโปโระร่วมกันก่อรูปปั้นหิมะขึ้นจนได้รูปปั้นจำนวน ๖ ชิ้นในบริเวณลานในสวนสาธารณะโอโดริซึ่งเดิมใช้เป็นที่ทิ้งหิมะ,คณะกรรมการจัดงานจึงต้องขอร้อง{ =>:::Punctuation}ให้นักเรียนชั้น{มธยม=>มัธยม:::Spelling}ปลายในเมืองซัปโปโระร่วมกันก่อรูป{ =>:::Punctuation}ปั้นหิมะขึ้นจนได้รูปปั้นจำนวน ๖ ชิ้นในบริเวณลานใน{ =>:::Punctuation}สวนสาธารณะโอโดริซึ่งเดิมใช้เป็นที่ทิ้งหิมะ
252,0,"ปัญหาเกี่ยวกับสังคมในประเทศญี่ปุ่นคือการฉ้อโกง ""โอเรโอเร"" ""โอเรโอเร"" คือคำศัพท์ภาษาญี่ปุ่นและคำแปลว่า ""ผม ผม""","ปัญหาเกี่ยวกับสังคมในประเทศญี่ปุ่นคือการฉ้อโกง ""โอเรโอเร"" ""โอเรโอเร"" คือคำศัพท์ภาษาญี่ปุ่นแปลว่า ""ผม ผม""","ปัญหาเกี่ยวกับสังคมในประเทศญี่ปุ่นคือการฉ้อโกง ""โอเรโอเร"" ""โอเรโอเร"" คือคำศัพท์ภาษาญี่ปุ่น{และ=>:::Grammar}{คำแปล=>แปล:::Grammar}ว่า ""ผม ผม"""
252,1,อย่างไรก็ตามการฉ้อโกงนี้เป็นกิจการของยากูซ่าญี่ปุ่นและในผู้เสียหายส่วนมากเป็นผู้หญิงคนชรา,อย่างไรก็ตาม การฉ้อโกงนี้เป็นกิจการของยากูซ่าญี่ปุ่นและผู้เสียหายส่วนมากเป็นหญิงคนชรา,อย่างไรก็ตาม{=> :::Punctuation}การฉ้อโกงนี้เป็นกิจการของยากูซ่าญี่ปุ่นและ{ใน=>:::Fluency}ผู้เสียหายส่วนมากเป็น{ผู้หญิงคนชรา=>หญิงคนชรา:::Fluency}
252,2,วิธีการฉ้อโกงคือแบบนี้ เช่น ตอนแรกคนร้ายโทรไปคนชราผู้หญิงเป็นครอบครัวของเขา,วิธีการฉ้อโกงคือแบบนี้ เช่น ตอนแรกคนร้ายโทรไปหาหญิงคนชราและแสร้งเป็นครอบครัวของเขา,วิธีการฉ้อโกงคือแบบนี้ เช่น ตอนแรกคนร้ายโทรไป{=>หา:::Grammar}{คนชราผู้หญิง=>หญิงคนชรา:::Grammar}{=>และ:::Grammar}{=>แสร้ง:::Grammar}เป็นครอบครัวของเขา
252,3,ต่อมาคนร้ายพูดโกหกเกี่ยวกับปัญหาเงินให้เขาและเขาก็เข้าใจผิด,ต่อมาคนร้ายก็พูดโกหกเกี่ยวกับปัญหาทางการเงินให้เขาฟังและเขาก็เข้าใจผิด,ต่อมาคนร้าย{=>ก็:::Fluency}พูดโกหกเกี่ยวกับ{ปัญหาเงิน=>ปัญหาทางการเงิน:::Fluency}ให้เขา{=>ฟัง:::Grammar}และเขาก็เข้าใจผิด
252,4,"ในที่สุดเขาจะโอนเงินเพื่อคนร้ายเพราะเขาเข้าใจผิดคนร้ายเรียนแบบครอบครัวเป็นประจำแล้วก็พูดว่า""ผม ผม"" บ่อยๆ","ในที่สุดเขาก็จะโอนเงินให้คนร้ายเพราะเขาเข้าใจผิด คนร้ายเลียนแบบเป็นครอบครัวเป็นประจำแล้วก็พูดว่า ""ผม ผม"" บ่อย ๆ","ในที่สุดเขา{=>ก็:::Fluency}จะโอนเงิน{เพื่อ=>ให้:::Grammar}คนร้ายเพราะเขาเข้าใจผิด{=> :::Punctuation}คนร้าย{เรียนแบบ=>เลียนแบบ:::Spelling}{=>เป็น:::Fluency}ครอบครัวเป็นประจำแล้วก็พูดว่า{=> :::Punctuation}""ผม ผม"" บ่อย{=> :::Punctuation}ๆ"
252,5,เนื่องจากทุกคนเรียกว่าการฉ้อโกงโอเรโอเร,ดังนั้น ทุกคนจึงเรียกว่า การฉ้อโกงโอเรโอเร,{เนื่องจาก=>ดังนั้น:::Grammar}{=> :::Punctuation}ทุกคน{=>จึง:::Fluency}เรียกว่า{=> :::Punctuation}การฉ้อโกงโอเรโอเร
